Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Signal Quality (%),Data Throughput (Mbps),Latency (ms),Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm)
59:54.1,Kankarbagh,25.7472555038393,85.0638855665701,-100.56881421883,0,85.3873289814585,45.3245714829727,5G,-100.907402739251,-109.524277058715,-97.8831752464006
12:22.9,Anandpuri,25.572998582643,85.0090928379425,-98.2687724628893,0,14.3957460988669,45.1176625599842,5G,-102.47046179726,-107.52707655929,-101.13597280954
34:13.4,Bailey Road,25.6774489504118,85.0816844288948,-100.823744961668,0,13.216469655472,40.668954518168,5G,-99.1166426783278,-110.575820109048,-100.559903487809
49:49.4,Gandhi Maidan,25.4981963274786,85.1804119572999,-94.9243836920772,0,22.6625881474671,18.7869871197882,5G,-95.10494089815,-104.712029139635,-95.1491797798074
05:25.5,Gardanibagh,25.608711727812,85.0797559744575,-96.7000133788106,0,37.5272297195358,11.9450988654111,5G,-94.9437357018235,-102.765807706239,-93.9528020195451
30:23.2,Kumhrar,25.4823779750677,85.2194157564641,-97.8382432135747,0,74.3087531305004,38.1255417314992,5G,-99.2885829037131,-103.37485494685,-97.8251563643399
58:28.1,Bailey Road,25.7600958881217,85.1094742408787,-88.2120589536157,0,62.4340843106049,15.7324014510244,5G,-88.7580046678374,-96.4365851217998,-88.2380908894052
20:18.5,Kidwaipuri,25.6296559108328,84.9784817864298,-94.8121657064637,0,83.629880626975,46.5143475985755,5G,-97.790014831874,-102.097416016723,-93.9907718734708
51:30.6,Kankarbagh,25.593477204948,85.3111024918737,-94.0923795370592,0,86.9707327009662,17.1062363141135,5G,-93.7715738302303,-102.311221993255,-96.3473010080821
57:45.1,Boring Road,25.768748401802,85.1499336665046,-97.8948131077126,0,60.958434115643,19.5169664897993,5G,-93.0082475585725,-105.390463340801,-99.7298406432256
28:57.2,Phulwari Sharif,25.6773064494162,85.1041699042441,-102.991565923949,0,64.2260203797839,35.6052566156368,5G,-105.273878947211,-110.984728495363,-105.767653942498
35:11.6,Boring Road,25.4938744203208,85.0672880831153,-89.6167048221617,0,20.6115680638255,19.2793993993475,5G,-85.5794556184236,-98.7305238332999,-88.5233292167022
38:18.8,Rajendra Nagar,25.6014515214133,85.1670418194291,-95.4819235158384,0,94.4192860054179,19.3083280155548,5G,-100.134073707251,-101.516370140697,-94.9066216898243
47:40.4,Gandhi Maidan,25.723099712707,85.0567259219614,-90.1869097299139,0,68.2893627076265,46.6729316809368,5G,-88.7594907258996,-100.020927299386,-87.2063342199954
00:09.3,Bailey Road,25.5924436000905,85.252631964789,-95.0599625677792,0,30.7571181095272,21.6560906515297,5G,-91.5508993462692,-102.76762451705,-97.9159868929787
09:30.9,Boring Canal Road,25.6956398293946,85.1548957945201,-88.747213767448,0,80.0786935967418,45.5998993032452,5G,-84.4658919072935,-97.5566034103092,-89.2040664024323
12:38.1,Phulwari Sharif,25.5930593356068,85.2122559044708,-93.5298752019454,0,76.7999651971789,37.5216386538141,5G,-95.1605932700281,-102.971236065165,-94.8395763499461
25:06.9,Kumhrar,25.5900793080903,84.987020883514,-95.1424456225519,0,33.0159094096194,19.8950327813096,5G,-90.5417757907556,-104.804804686422,-95.5698765763309
28:14.2,Gardanibagh,25.5920341685896,85.1722118134656,-93.8937764800561,0,78.7989576133172,40.3033533087623,5G,-93.6374573340611,-100.770079180523,-92.3486145152591
31:21.4,Pataliputra,25.5244017029946,85.0790129292667,-100.754855810868,0,34.0976498985587,32.8759587064148,5G,-96.1080002464002,-106.37707253912,-98.4992522581967
34:28.6,Ashok Rajpath,25.5599044584773,85.3090139074481,-94.3878903764137,0,39.4547673998305,38.0694404184231,5G,-94.9973599768998,-102.949119173602,-96.47426626238
37:35.8,Exhibition Road,25.4544112893095,85.0817972283607,-89.5796301137494,0,40.4111283197556,49.9269895156986,5G,-86.3254857380113,-95.1601210389488,-86.9573023123547
56:19.0,Kankarbagh,25.4512153586198,85.0860718915018,-97.3496680896337,0,73.5659932635106,35.5582265413743,5G,-93.5601790636797,-102.540044300553,-95.2064825662863
02:33.5,Exhibition Road,25.4946791258146,85.0485480549515,-99.0982952714986,0,81.2379356800202,42.3244138645737,5G,-99.4604207139451,-108.19424209631,-98.217645505007
08:47.9,Anandpuri,25.7432866523913,85.1592247120002,-96.2869563739887,0,67.324921788419,39.8583903688711,5G,-92.0108140225081,-103.052655253902,-93.4651939774962
11:55.1,Gandhi Maidan,25.5730737752308,85.1288985542759,-86.0740046073003,0,55.5938826565113,45.6186503049756,5G,-86.7342110954287,-94.5189905415349,-83.5777125500545
30:38.4,Rajendra Nagar,25.7002928547414,85.0516060245372,-105.866755399478,0,81.0920530200524,11.5727795067389,5G,-106.549080017492,-113.955475826196,-104.981284454637
46:14.4,Ashok Rajpath,25.4811176439135,85.1854776017637,-92.3445743451202,0,13.9011057934593,24.57707245341,5G,-93.545478896879,-98.3182213590839,-91.4257903233823
58:43.2,Boring Canal Road,25.623456392097,85.0286093130464,-98.6010989109164,0,41.3691986443039,33.4953438107458,5G,-100.493481957192,-103.605351077023,-97.1080637801453
20:33.7,Fraser Road,25.7321047229172,85.2032491879349,-88.6194790900705,0,78.1328849014929,30.7332314803932,5G,-87.1439313135363,-96.5860781695872,-88.4357069554873
23:40.9,Rajendra Nagar,25.6708553332065,85.0810037563713,-94.6564829863799,0,85.4652272791273,38.8926470917581,5G,-98.3446319471719,-101.694109748561,-93.6229679859346
29:55.3,S.K. Puri,25.7301542124815,85.0821497870674,-103.74017268568,0,83.1210355362801,39.7512372057942,5G,-102.83017309482,-111.043081721912,-104.176336426273
36:09.8,Anisabad,25.67977540819,85.1735456043924,-100.431458284989,0,40.7816942480083,16.5759609088123,5G,-102.58983022794,-106.716531668136,-100.566314069461
45:31.4,Exhibition Road,25.5895906721784,85.1525388337357,-92.4159148263825,0,32.1431703592806,45.0912092540546,5G,-96.3770012822394,-102.254072156354,-94.8856453506171
48:38.6,Rajendra Nagar,25.5433870537867,85.2923215221153,-101.30511172894,0,93.5420811794268,41.8789911558325,5G,-100.212137336026,-110.725847843921,-102.556227693466
01:07.5,Exhibition Road,25.6305856755717,85.1272891055405,-90.1496610565873,0,96.6037670231654,22.0230843221608,5G,-86.5351818425438,-95.481373329546,-88.6671438002184
26:05.1,Anisabad,25.4836737219258,85.1500757740289,-94.1267454105109,0,45.0154638656787,40.0648220337925,5G,-95.2590433244814,-99.633211262637,-96.0634111106721
51:02.8,Boring Road,25.5962051818432,85.0899916867894,-95.1320749954352,0,99.6297648183744,33.9936488457245,5G,-99.8001118447796,-104.7241168435,-95.2425406647879
22:14.9,Anisabad,25.6189420295469,85.1064880214728,-94.5698878747955,0,35.0854306054411,30.9057373252459,5G,-96.1202670272032,-104.045867927097,-91.8200969763677
40:58.2,Gandhi Maidan,25.5577545105364,85.2970968884062,-99.5627000871028,0,30.7890885879957,32.2318496457719,5G,-96.4837665177578,-108.277275258084,-99.0807666116176
05:55.9,Bankipore,25.4779235391956,85.0810132662033,-93.1914084499863,0,12.6385847900907,12.330572541642,5G,-91.4408601426517,-99.3575557242796,-91.9311949423731
12:10.3,Bailey Road,25.7263586555141,85.1942794248107,-85.475723188691,0,43.0044850596644,28.0830628271648,5G,-88.9059392373845,-92.0650223242345,-83.9665936001435
15:17.5,Boring Canal Road,25.5431589175099,84.9914953358681,-91.0067589640442,0,72.2827625637802,42.861594437026,5G,-89.5498522795489,-98.9946664927593,-91.1753043045567
43:22.4,Kumhrar,25.5759666545081,84.9784669097705,-91.935579641184,0,39.6937018758227,45.0863483308021,5G,-95.8597926140454,-101.745668536383,-93.6846624007273
11:27.3,Anisabad,25.5894379039122,85.2561896214716,-94.1397053881687,0,23.0165504311102,30.1558879317033,5G,-97.5822360696342,-103.499312843244,-97.0666953158765
30:10.5,Boring Road,25.4735393459717,85.1620294159548,-93.7763604091999,0,51.5853821705167,17.3958958089279,5G,-95.7189856690536,-99.9065564100838,-94.0538666855746
33:17.7,Kidwaipuri,25.5826205874827,85.0285038083407,-86.8222291082555,0,87.3733499384269,18.5887491017156,5G,-87.7739071497571,-91.9144569196403,-88.8739751895972
36:24.9,Kidwaipuri,25.4338027730023,85.1786464517172,-95.4747818475156,0,91.2208185284968,19.1543310329398,5G,-98.5650928699231,-102.879804565354,-94.4397136317311
48:53.8,Boring Canal Road,25.4239405142065,85.1043772137944,-91.0032244108487,0,34.9126117404538,20.2257468623585,5G,-91.3618064302144,-97.3383760722405,-93.440260571393
55:08.2,Patliputra Colony,25.6236418529216,84.9643572183792,-85.0454976731519,0,12.3459946239339,26.1836733218353,5G,-88.4959153436757,-92.3360151675474,-82.9879921723862
58:15.4,Kumhrar,25.7081478129706,85.2454081900385,-100.484761384727,0,95.2328257231084,37.349395112857,5G,-97.5066181591972,-109.602627901715,-99.1548100878229
04:29.8,Pataliputra,25.6469587975239,85.3077846952596,-99.1967840194349,0,11.4792452139094,20.0525183490177,5G,-94.9792315691659,-104.566477155501,-97.4036812582311
13:51.5,Phulwari Sharif,25.6962248104961,85.1563165559885,-93.4264502880462,0,22.9744054349532,47.3958579407029,5G,-88.535430142653,-101.259557238371,-92.8574985524035
23:13.1,Patliputra Colony,25.6787671773171,85.2721588022172,-90.8270531592386,0,32.6887358602578,47.9140515413652,5G,-90.4448509456275,-100.660122246082,-91.4064694465432
32:34.7,Gardanibagh,25.7204473079586,85.133383123035,-94.1705846171587,0,76.8433094337413,32.9554346950356,5G,-97.2282170370922,-101.196543038259,-92.6382561533256
38:49.2,Gardanibagh,25.6847631769222,85.2486721349125,-98.7600175342838,0,30.4969545850649,26.2696221536445,5G,-103.517758910155,-104.166239149942,-99.437931938487
45:03.6,Kidwaipuri,25.6255031703048,85.2448186603624,-100.531418122017,0,16.6553820882731,45.4359849558299,5G,-103.786314098109,-107.381168611832,-99.6676125264967
51:17.9,Bankipore,25.5179752853431,85.132620631284,-93.8756105180038,0,95.1685251052291,48.918721797708,5G,-89.3579343346044,-103.837306183551,-92.4290980570997
54:25.2,Danapur,25.5280462845685,85.1792093618737,-94.748452988775,0,42.7751076594441,38.0997665064995,5G,-92.9227337857074,-104.284734013154,-92.2928887389091
57:32.4,Fraser Road,25.6389528939174,84.9735957465923,-95.427406305235,0,37.6978639657954,21.432277043158,5G,-97.3815264300111,-102.087100671091,-92.7027249527918
00:39.6,Gandhi Maidan,25.4861777578647,85.1103418922462,-94.4335159018297,0,59.2125516563036,22.6955829453308,5G,-91.9996578144701,-100.704042207413,-94.4325005267249
06:54.0,Rajendra Nagar,25.567386459457,85.2263716201754,-102.585365184528,0,14.6900195748852,14.0846035579614,5G,-100.839422827172,-112.230676925486,-102.013218505644
10:01.3,Pataliputra,25.5821198464082,85.0466015393924,-93.0281307730377,0,14.799771085473,38.5948164270954,5G,-92.595197169327,-98.8833356869844,-94.3974477658905
13:08.5,Patliputra Colony,25.7414337409526,85.1184000851314,-106.415051862124,0,22.4090397308752,48.3431072657945,5G,-106.796628938871,-113.583990639637,-104.908613025505
22:30.1,Anisabad,25.6612982047634,85.0538497173605,-94.3954278527673,0,71.5815303942322,32.1436643591484,5G,-92.5621013958213,-101.776656130395,-93.239630956173
25:37.3,Kumhrar,25.5621529170373,85.1584811724083,-96.8457496712962,0,89.3763708836897,16.4682938454142,5G,-100.035126142066,-103.987154169171,-97.7837981933198
28:44.5,Bailey Road,25.5655548764641,84.9833152074782,-90.9146673163417,0,42.4899327727139,43.2361201384631,5G,-86.2856130858464,-96.2392289161371,-92.9358970783838
31:08.7,Bankipore,25.4777307110237,85.1865475580773,-94.0545022679447,0,25.5254452286403,19.6671926282869,5G,-94.4177047603957,-100.067458637667,-92.6650494021747
40:30.4,Bailey Road,25.7117974065151,85.18454381927,-91.9500066498114,0,66.9106936659617,39.8269616809511,5G,-94.0006917721993,-98.8369680405491,-93.8211719249735
43:37.6,Gandhi Maidan,25.5541000747506,85.057284945753,-89.2897270382387,0,54.8566788441884,25.863142452463,5G,-84.905508517251,-96.7377035946436,-89.4852640366939
46:44.8,Kumhrar,25.4962661497253,85.2208172361449,-97.6379867128952,0,66.2643826005579,41.9081824990284,5G,-99.1399538324264,-105.27050177921,-95.9251831169781
52:59.2,Boring Canal Road,25.6366667392078,85.1227141160863,-93.8983881450716,0,24.5387313945342,30.068985871333,5G,-89.6496464584443,-102.662132695652,-91.944906933597
56:06.4,Danapur,25.6148208494863,85.2365426454385,-92.8005845230576,0,82.3405940673337,48.5217208957685,5G,-93.8451957594462,-101.111909845649,-94.647008586938
17:56.9,Kumhrar,25.4528725473845,85.0684428403162,-94.1094397357656,0,82.287286273891,36.2804862755013,5G,-90.1548041581758,-99.5807165575708,-91.2704409898079
36:40.1,Ashok Rajpath,25.5576842518282,85.1147583524416,-99.8431044063003,0,88.359802985688,10.9258500410825,5G,-101.685177242942,-108.919631258829,-97.2538684253551
10:59.4,Bailey Road,25.535997070395,85.0465240798977,-91.3253201287284,0,64.7041394927249,30.0537152169911,5G,-90.0851107287837,-100.283892198407,-89.5616878895366
17:13.9,Kumhrar,25.6184572099149,85.0950005356835,-88.3318071907008,0,66.2520699038342,34.9127569143278,5G,-91.860603740025,-95.6131124098812,-89.0153995899905
26:35.5,S.K. Puri,25.6918257120818,85.0165818681293,-91.9383756290055,0,91.9966381215831,48.7600749656861,5G,-91.9706138731282,-100.487373151472,-90.3176423829869
32:49.9,Bankipore,25.5547385231059,84.9633137574394,-88.4984522710565,0,14.0972949819769,31.6531543707921,5G,-85.5587750106201,-95.4463962525881,-88.0487229577393
35:57.1,Rajendra Nagar,25.5502172097476,85.2106130984073,-86.9845121799641,0,24.1637898316132,40.5434085054596,5G,-91.2812043531197,-94.567964623915,-85.5320870337667
39:04.3,Anisabad,25.5151307773835,84.9840557992229,-94.6417835521454,0,73.1507425286289,10.660909191461,5G,-98.1802367294032,-100.493354994363,-93.7683417309064
57:47.6,Exhibition Road,25.6954683031923,85.1099620529695,-98.8544757124736,0,10.4159489530606,34.1730644918759,5G,-99.3837926181954,-106.20300994515,-98.5910459075193
07:09.2,Gandhi Maidan,25.5690738080068,85.136731645121,-92.8770745197642,0,14.7674597338331,41.2878034027229,5G,-91.7188855218655,-101.301077786492,-91.5514792297128
13:23.7,Boring Canal Road,25.6360329979948,84.9705768708041,-94.509597748601,0,99.133707067049,38.0547944693045,5G,-97.4225935871829,-102.481616696422,-95.5026377445317
38:21.3,Boring Road,25.5625729988858,85.1466950654174,-102.853076673659,0,63.2775333588452,44.2504067506643,5G,-104.099325025255,-109.30440028416,-100.98209440868
53:57.4,Fraser Road,25.6612027010559,85.1510071789489,-101.143896754525,0,92.0415826123928,10.3997509943428,5G,-98.3188403950314,-110.856262835951,-101.274564065226
09:33.4,S.K. Puri,25.640571785119,85.1930728690744,-97.2135853476608,0,11.9476620977126,33.7605080363233,5G,-93.5822457224292,-104.291378026957,-98.9341761549877
22:02.3,Bankipore,25.7651655489497,85.1400217498115,-98.3757818762505,0,74.0549432554513,34.2506425412948,5G,-94.9181554150724,-106.897489017035,-95.9033735169206
37:38.3,Anandpuri,25.5089717348827,85.0946099289161,-98.31928467646,0,56.8161461708668,18.6861419934074,5G,-95.8842984852957,-108.103947544929,-96.3299565473706
43:52.7,Gardanibagh,25.4581782803843,85.0395840004048,-98.9739830497687,0,53.5015597049994,24.3705509890239,5G,-100.718803233456,-107.636164934361,-98.7066959274938
46:59.9,Rajendra Nagar,25.6747930186742,85.0624169365444,-98.0373677231957,0,21.2358249827915,38.5352563954299,5G,-99.4218484578343,-106.936036957276,-97.99342282811
50:07.2,Danapur,25.6200191179425,85.1490063723203,-98.8531418247144,0,98.3474588158563,24.3923790907453,5G,-100.177883478309,-103.94620314079,-96.6839730429262
05:43.2,Bailey Road,25.7310762236018,85.1854593321826,-101.388060090185,0,76.438387324656,41.1604608813138,5G,-98.6919961923805,-106.398724965617,-103.959353565263
11:57.6,Fraser Road,25.5522885257829,85.2831798104851,-100.372573758016,0,14.1815329499718,10.6296244446687,5G,-100.602512494439,-109.89487553053,-102.208562871525
24:26.5,Pataliputra,25.7513579611082,85.1929770039618,-93.8437824135365,0,14.574888868071,44.3905197835737,5G,-91.2307024259767,-102.762500017396,-93.9410309767582
20:36.3,Fraser Road,25.5624612223432,85.0976141217472,-91.0928554026723,0,27.8686182545104,10.1387383697398,5G,-87.384582300156,-99.4606081939155,-91.6058702518386
23:43.5,Patliputra Colony,25.4684495202167,85.1282710019698,-97.1259647663644,0,99.8901359068875,20.0256447270033,5G,-92.7702830587034,-105.819021362359,-97.6447937724628
36:12.3,Bailey Road,25.5272345393683,85.2423993917506,-92.8749134094322,0,73.9696314850117,46.1712334664802,5G,-95.3618063922024,-98.2185253787408,-95.4830745494126
54:55.6,S.K. Puri,25.6195287738327,85.045750012297,-95.3557801589786,0,43.2245389807178,13.6687846128307,5G,-94.1061449880464,-104.162658940246,-93.5359036206735
58:02.8,Pataliputra,25.6346937635469,85.2769560133206,-95.8866248688697,0,74.5265531337265,35.3902767823927,5G,-100.07268398879,-105.313155408295,-96.6250690853191
10:31.6,Phulwari Sharif,25.4511023954946,85.2331081693964,-91.3222393225988,0,59.817606590452,13.1189769408724,5G,-91.0569739908471,-97.3662904947823,-93.8350717776769
29:14.9,Phulwari Sharif,25.6410597735292,85.2670044292768,-96.5666129600206,0,46.2047161621208,39.9717164665774,5G,-100.836785812711,-103.268877984557,-95.2705311144236
32:22.1,Phulwari Sharif,25.4293582324907,85.1944007163547,-97.7119313184114,0,48.4419717277814,14.8158870192517,5G,-92.7777677456533,-105.583699653549,-97.4626160341545
41:43.7,Fraser Road,25.5128522000567,85.1357174499893,-91.2665333795565,0,61.0322421450349,25.8893135891063,5G,-87.559588356995,-98.9676706632652,-92.4710165459029
44:50.9,Gandhi Maidan,25.4864873101566,85.2741992952175,-89.6394576295142,0,90.0008466626468,49.8559412759789,5G,-94.4820579070264,-94.8012573018145,-91.2242813516881
09:48.6,Bankipore,25.460709294895,85.026282644064,-87.064337742728,0,68.8112450384856,28.8426991098056,5G,-90.6295807013859,-94.5253233187355,-84.6236013194119
31:39.1,Gandhi Maidan,25.595267142256,85.3081543026728,-96.3861834927339,0,37.3573248373904,22.8281637345427,5G,-91.7678518298207,-103.437539365404,-94.661888940239
44:07.9,Bailey Road,25.6146130474963,84.9877498047024,-98.6758678093668,0,77.5019971349002,41.5088314918442,5G,-97.9332009133579,-108.227343424157,-96.3353687920863
47:15.1,Pataliputra,25.6320237053772,85.0182782858304,-95.7760195643338,0,61.0455790166681,18.6799098424126,5G,-99.5481715831422,-103.184885096959,-95.4899052261589
50:22.4,Boring Canal Road,25.7587700605809,85.1469548259095,-88.6118332509609,0,95.4178134237436,25.0686461574134,5G,-87.8406616787014,-98.1804674622932,-89.4590099675477
59:43.9,Gardanibagh,25.6938112565773,85.0578347863812,-97.7231169466914,0,68.7831389285024,34.0586704676674,5G,-102.234787610394,-106.125027833767,-98.3529151530309
